ID,CATEGORY1_ID,CATEGORY2_ID,ATTRIBUTE_ID,SL,IS_KEY,IS_POST,CODE,EXTENDABLE,ROLE_CODES,REG_VIOLATION,POSSIBLE_VIOLATION,CLIN_SIGNIFICANT,SIGNIFICANT_ERROR,MISADMIN,RECORDABLE,INTENT_METHOD_APPLICABLE,CORRECTION_ROLES,ACR_STANDARDS,ACRO_STANDARDS,JCAHO_STANDARDS,FDA_STANDARDS,CMS_STANDARDS,STATE_STANDARDS,NRC_STANDARDS,AAPM_STANDARDS,RPS_STANDARDS,OCCURRENCE,DETECTION,IAEA_STANDARDS
0-11540-11550-11568,11540,11550,11568,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-11569,11540,11550,11569,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-11570,11540,11550,11570,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-12827,11540,11550,12827,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-12828,11540,11550,12828,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-12829,11540,11550,12829,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-12830,11540,11550,12830,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-12831,11540,11550,12831,1,0,1,,1,AP,0,0,0,1,0,0,1,DTU,,,,,,,,,,1,1,NULL
0-11540-11550-12832,11540,11550,12832,2,0,1,,1,AP,0,0,0,0,0,0,1,DTU,,,,,,,,,,1,1,NULL
0-11540-11550-12833,11540,11550,12833,3,0,1,,1,AP,0,0,0,0,0,0,1,DTU,,,,,,,,,,1,1,NULL
0-11540-11550-12834,11540,11550,12834,4,0,1,,1,AP,0,0,0,0,0,0,1,DTU,,,,,,,,,,1,1,NULL
0-11540-11550-12835,11540,11550,12835,5,0,1,,1,AP,0,0,0,0,0,0,1,DTU,,,,,,,,,,1,1,NULL
0-11540-11579-11580,11540,11579,11580,1,0,1,,0,APMR,1,0,0,0,0,0,1,MPR,Post-Tx Stds\ACR Post Std43.htm,Post-Tx Stds\ACRO Post Std10.htm,,,,,,,,3,4,NULL
0-11540-11579-11581,11540,11579,11581,1,0,1,,0,APMR,0,0,0,0,1,0,1,MPR,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,4,NULL
0-11540-11579-11582,11540,11579,11582,1,0,1,,0,APMR,0,0,0,0,1,0,1,MPR,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11540-11579-11583,11540,11579,11583,1,0,1,,0,APMR,0,0,0,0,1,0,1,MPR,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,6,NULL
0-11540-11579-11933,11540,11579,11933,1,0,1,,0,AM,1,0,0,0,0,0,1,AMU,,,,,,,,,,4,7,NULL
0-11540-11579-12836,11540,11579,12836,1,0,1,,1,AMPR,0,0,0,1,0,0,1,PR,,,,,,,,,,1,1,NULL
0-11540-11579-12837,11540,11579,12837,2,0,1,,1,APMR,0,0,0,0,0,0,1,PR,,,,,,,,,,1,1,NULL
0-11540-11579-12838,11540,11579,12838,3,0,1,,1,APM,0,0,0,0,0,0,1,PR,,,,,,,,,,1,1,NULL
0-11540-11579-12839,11540,11579,12839,4,0,1,,1,AM,0,0,0,0,0,0,1,PR,,,,,,,,,,1,1,NULL
0-11540-11579-12840,11540,11579,12840,5,0,1,,1,A,0,0,0,0,0,0,1,PR,,,,,,,,,,1,1,NULL
0-12343-12344-12345,12343,12344,12345,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,1,NULL
0-12343-12344-12346,12343,12344,12346,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,1,NULL
0-12343-12344-12347,12343,12344,12347,3,0,0,,0,A,0,0,0,1,0,0,0,E,,,,,,,,,,2,5,NULL
0-12343-12344-12348,12343,12344,12348,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,2,NULL
0-12343-12344-12349,12343,12344,12349,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12350,12343,12344,12350,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,2,NULL
0-12343-12344-12351,12343,12344,12351,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,1,NULL
0-12343-12344-12352,12343,12344,12352,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12353,12343,12344,12353,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,2,NULL
0-12343-12344-12354,12343,12344,12354,4,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,2,NULL
0-12343-12344-12355,12343,12344,12355,4,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,2,NULL
0-12343-12344-12356,12343,12344,12356,3,0,0,,0,A,0,0,0,1,0,0,0,E,,,,,,,,,,3,3,NULL
0-12343-12344-12357,12343,12344,12357,2,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,2,NULL
0-12343-12344-12358,12343,12344,12358,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,3,1,NULL
0-12343-12344-12359,12343,12344,12359,1,0,0,,0,AM,0,0,1,0,0,0,0,AEM,,,,,,,,,,2,5,NULL
0-12343-12344-12360,12343,12344,12360,2,0,0,,0,AM,0,0,1,0,0,0,0,AEM,,,,,,,,,,2,5,NULL
0-12343-12344-12361,12343,12344,12361,3,0,0,,0,AM,0,0,1,0,0,0,0,AEM,,,,,,,,,,2,5,NULL
0-12343-12344-12362,12343,12344,12362,1,0,0,,0,AM,0,0,1,0,0,0,0,AEM,,,,,,,,,,2,8,NULL
0-12343-12344-12363,12343,12344,12363,2,0,0,,0,A,0,0,1,0,0,0,0,E,,,,,,,,,,3,5,NULL
0-12343-12344-12364,12343,12344,12364,3,0,0,,0,A,0,0,0,0,0,0,0,E,,,,,,,,,,2,5,NULL
0-12343-12344-12365,12343,12344,12365,2,0,0,,0,AR,0,1,0,1,0,0,0,E,,,,,,,,,,2,4,NULL
0-12343-12344-12366,12343,12344,12366,2,0,0,,0,AR,0,1,0,1,0,0,0,E,,,,,,,,,,2,4,NULL
0-12343-12344-12367,12343,12344,12367,2,0,0,,0,AR,0,1,0,1,0,0,0,E,,,,,,,,,,2,4,NULL
0-12343-12344-12368,12343,12344,12368,1,0,0,,1,A,0,0,0,1,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12369,12343,12344,12369,2,0,0,,1,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12370,12343,12344,12370,3,0,0,,1,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12371,12343,12344,12371,4,0,0,,1,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12344-12372,12343,12344,12372,5,0,0,,1,A,0,0,0,0,0,0,0,E,,,,,,,,,,1,1,NULL
0-12343-12373-12374,12343,12373,12374,2,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,5,NULL
0-12343-12373-12375,12343,12373,12375,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,3,NULL
0-12343-12373-12376,12343,12373,12376,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,2,NULL
0-12343-12373-12377,12343,12373,12377,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,2,NULL
0-12343-12373-12378,12343,12373,12378,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,2,NULL
0-12343-12373-12379,12343,12373,12379,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12373-12380,12343,12373,12380,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12373-12381,12343,12373,12381,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12373-12382,12343,12373,12382,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12373-12383,12343,12373,12383,5,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12385,12343,12384,12385,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12386,12343,12384,12386,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,3,NULL
0-12343-12384-12387,12343,12384,12387,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12388,12343,12384,12388,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12389,12343,12384,12389,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12390,12343,12384,12390,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12384-12391,12343,12384,12391,5,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12392-12393,12343,12392,12393,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,2,2,NULL
0-12343-12392-12394,12343,12392,12394,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12392-12395,12343,12392,12395,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12392-12396,12343,12392,12396,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12392-12397,12343,12392,12397,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12392-12398,12343,12392,12398,5,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12400,12343,12399,12400,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12401,12343,12399,12401,1,0,0,,0,A,0,0,1,0,0,0,0,ET,,,,,,,,,,2,3,NULL
0-12343-12399-12402,12343,12399,12402,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,2,2,NULL
0-12343-12399-12403,12343,12399,12403,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,2,2,NULL
0-12343-12399-12404,12343,12399,12404,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,3,3,NULL
0-12343-12399-12405,12343,12399,12405,2,0,0,,0,A,0,0,1,0,0,0,0,ET,,,,,,,,,,2,3,NULL
0-12343-12399-12406,12343,12399,12406,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12407,12343,12399,12407,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12408,12343,12399,12408,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12409,12343,12399,12409,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12399-12410,12343,12399,12410,5,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12412,12343,12411,12412,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12413,12343,12411,12413,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,3,2,NULL
0-12343-12411-12414,12343,12411,12414,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,2,2,NULL
0-12343-12411-12415,12343,12411,12415,4,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,2,NULL
0-12343-12411-12416,12343,12411,12416,2,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,3,NULL
0-12343-12411-12417,12343,12411,12417,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12418,12343,12411,12418,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12419,12343,12411,12419,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12420,12343,12411,12420,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12411-12421,12343,12411,12421,5,0,0,,1,A,0,0,0,0,0,0,0,EU,,,,,,,,,,1,1,NULL
0-12343-12422-12423,12343,12422,12423,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,2,3,NULL
0-12343-12422-12424,12343,12422,12424,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,3,NULL
0-12343-12422-12425,12343,12422,12425,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,3,3,NULL
0-12343-12422-12426,12343,12422,12426,3,0,0,,0,A,0,0,0,0,0,0,0,ET,,,,,,,,,,3,2,NULL
0-12343-12422-12427,12343,12422,12427,1,0,0,,1,A,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12422-12428,12343,12422,12428,2,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12422-12429,12343,12422,12429,3,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12422-12430,12343,12422,12430,4,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12343-12422-12431,12343,12422,12431,5,0,0,,1,A,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-12578-12579-12580,12578,12579,12580,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,3,2,NULL
0-12578-12579-12596,12578,12579,12596,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,3,2,NULL
0-12578-12579-12597,12578,12579,12597,5,0,0,,0,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,2,1,NULL
0-12578-12579-12598,12578,12579,12598,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,3,2,NULL
0-12578-12579-12599,12578,12579,12599,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,4,2,NULL
0-12578-12579-12600,12578,12579,12600,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12602,12578,12579,12602,4,0,0,,0,KAM,0,1,0,0,0,0,1,AKM,,,,,,,,,,1,1,NULL
0-12578-12579-12603,12578,12579,12603,4,0,0,,0,KAM,0,0,0,0,0,0,1,AKM,,,,,,,,,,1,1,NULL
0-12578-12579-12604,12578,12579,12604,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12606,12578,12579,12606,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12607,12578,12579,12607,4,0,0,,0,KAM,0,1,0,0,0,0,1,AKM,,,,,,,,,,3,2,NULL
0-12578-12579-12608,12578,12579,12608,4,0,0,,0,KA,0,1,0,0,0,0,1,AK,,,,,,,,,,3,2,NULL
0-12578-12579-12609,12578,12579,12609,3,0,0,,0,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,2,4,NULL
0-12578-12579-12611,12578,12579,12611,3,0,0,,0,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,2,4,NULL
0-12578-12579-12612,12578,12579,12612,4,0,0,,0,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,2,1,NULL
0-12578-12579-12613,12578,12579,12613,1,0,0,,1,KA,0,0,0,1,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12614,12578,12579,12614,2,0,0,,1,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12615,12578,12579,12615,3,0,0,,1,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12616,12578,12579,12616,4,0,0,,1,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-12578-12579-12617,12578,12579,12617,5,0,0,,1,KA,0,0,0,0,0,0,1,AK,,,,,,,,,,1,1,NULL
0-9-11589-12476,9,11589,12476,2,0,1,,0,AP,0,0,0,1,0,0,0,TU,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-9-11589-12477,9,11589,12477,2,0,1,,0,AP,0,1,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,1,NULL
0-9-11589-12478,9,11589,12478,5,0,1,,0,AP,0,0,0,1,0,0,0,TU,,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,2,NULL
0-9-11589-12479,9,11589,12479,3,0,1,,0,AP,0,1,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std10.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12480,9,11589,12480,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12481,9,11589,12481,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12482,9,11589,12482,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12483,9,11589,12483,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12484,9,11589,12484,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12485,9,11589,12485,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,4,NULL
0-9-11589-12486,9,11589,12486,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std4.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,4,NULL
0-9-11589-12487,9,11589,12487,3,0,1,,0,AP,0,0,0,1,0,0,0,P,,,,,,,,,,3,4,NULL
0-9-11589-12488,9,11589,12488,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-9-11589-12489,9,11589,12489,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std5.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,3,4,NULL
0-9-11589-12490,9,11589,12490,3,0,1,,0,APR,0,1,0,0,0,0,0,APU,Post-Tx Stds\ACR Post Std15.htm,,,,,,,,,4,4,NULL
0-9-11589-12491,9,11589,12491,3,0,1,,0,APR,0,1,0,0,0,0,0,APU,Post-Tx Stds\ACR Post Std15.htm,,,,,,,,,6,5,NULL
0-9-11589-12492,9,11589,12492,1,0,1,,1,APR,0,0,0,1,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11589-12493,9,11589,12493,2,0,1,,1,PR,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11589-12494,9,11589,12494,3,0,1,,1,PR,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11589-12495,9,11589,12495,4,0,1,,1,PR,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11589-12496,9,11589,12496,5,0,1,,1,PR,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11609-11610,9,11609,11610,2,0,1,,0,AP,0,1,0,0,0,0,0,APU,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,1,1,NULL
0-9-11609-11611,9,11609,11611,2,0,1,,0,AP,0,1,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,1,2,NULL
0-9-11609-11612,9,11609,11612,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,2,3,NULL
0-9-11609-11613,9,11609,11613,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,2,4,NULL
0-9-11609-12497,9,11609,12497,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std14.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,3,4,NULL
0-9-11609-12498,9,11609,12498,1,0,1,,1,APR,0,0,0,1,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11609-12499,9,11609,12499,2,0,1,,1,AP,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11609-12500,9,11609,12500,3,0,1,,1,AP,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11609-12501,9,11609,12501,4,0,1,,1,AP,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11609-12502,9,11609,12502,5,0,1,,1,AP,0,0,0,0,0,0,0,PTU,,,,,,,,,,1,1,NULL
0-9-11628-11629,9,11628,11629,2,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,1,4,NULL
0-9-11628-11630,9,11628,11630,2,0,1,,0,APN,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,2,4,NULL
0-9-11628-11631,9,11628,11631,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,2,5,NULL
0-9-11628-11634,9,11628,11634,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,2,4,NULL
0-9-11628-11635,9,11628,11635,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,3,4,NULL
0-9-11628-12503,9,11628,12503,4,0,1,,0,AP,0,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,4,5,NULL
0-9-11628-12504,9,11628,12504,2,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std8.htm,,,,,,,,,4,5,NULL
0-9-11628-12505,9,11628,12505,5,0,1,,0,AP,0,0,0,0,0,0,0,TU,,,,,,,,,,2,5,NULL
0-9-11628-12506,9,11628,12506,1,0,1,,1,APR,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-9-11628-12507,9,11628,12507,2,0,1,,1,AP,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-9-11628-12508,9,11628,12508,1,0,1,,1,AP,0,0,0,0,0,0,0,TU,,,,,,,,,,5,5,NULL
0-9-11628-12509,9,11628,12509,4,0,1,,1,AP,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-9-11628-12510,9,11628,12510,5,0,1,,1,AP,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-9-11641-11643,9,11641,11643,3,0,1,,0,AP,0,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,2,4,NULL
0-9-11641-11644,9,11641,11644,1,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,1,2,NULL
0-9-11641-11645,9,11641,11645,2,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,2,4,NULL
0-9-11641-11646,9,11641,11646,2,0,1,,0,AP,0,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,2,4,NULL
0-9-11641-11647,9,11641,11647,3,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,2,3,NULL
0-9-11641-12511,9,11641,12511,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std13.htm,Post-Tx Stds\ACRO Post Std17.htm,,,,,,,,2,4,NULL
0-9-11641-12512,9,11641,12512,1,0,1,,1,APR,0,0,0,1,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11641-12513,9,11641,12513,2,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11641-12514,9,11641,12514,3,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11641-12515,9,11641,12515,4,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11641-12516,9,11641,12516,5,0,1,,1,AP,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
0-9-11653-12517,9,11653,12517,3,0,1,,0,AP,0,0,0,1,0,0,0,P,Post-Tx Stds\ACR Post Std9.htm,Post-Tx Stds\ACRO Post Std18.htm,,,,,,,,2,4,NULL
0-9-11653-12518,9,11653,12518,2,0,1,,0,APR,1,0,1,0,0,0,1,P,Post-Tx Stds\ACR Post Std9.htm,Post-Tx Stds\ACRO Post Std18.htm,,,,,,,,1,1,NULL
0-9-11653-12519,9,11653,12519,2,0,1,,0,APR,0,0,1,1,0,0,1,P,Post-Tx Stds\ACR Post Std9.htm,Post-Tx Stds\ACRO Post Std18.htm,,,,,,,,2,2,NULL
0-9-11653-12520,9,11653,12520,3,0,1,,0,AP,0,0,0,1,0,0,0,P,,,,,,,,,,4,4,NULL
0-9-11653-12521,9,11653,12521,1,0,1,,1,APR,0,0,0,0,0,0,0,P,,,,,,,,,,1,1,NULL
